Symbol,Date,Low,High,Open,Close,Volume,VolumeScaledNormalized,CloseDiff,WeekDiff,Sector,Label
AMGN,2022-12-12,272.6300048828125,279.4800109863281,272.82000732421875,275.4049987792969,1194613.0,0.6156960278038274,-3.2449951171875,-7.290008544921875,Health Care,0
WM,2022-12-12,165.88999938964844,168.9600067138672,168.3300018310547,166.11000061035156,290554.0,0.553490541661921,-0.720001220703125,-0.9900054931640624,Industrials,0
AMG,2022-12-12,154.00999450683594,155.8000030517578,154.3699951171875,155.59500122070312,60465.0,0.4844244235928355,0.845001220703125,-7.850006103515625,Financials,1
AME,2022-12-12,139.22999572753906,140.77000427246094,139.5500030517578,140.44000244140625,194526.0,0.5358370828255954,1.3300018310546875,-4.17999267578125,Industrials,1
AMD,2022-12-12,67.52999877929688,69.4000015258789,68.54000091552734,69.38500213623047,19030608.0,0.737495844908513,0.7950057983398438,-8.890007019042969,Information Technology,1
WMB,2022-12-12,32.404998779296875,32.880001068115234,32.720001220703125,32.720001220703125,1349796.0,0.6210697027826692,0.1300010681152343,-2.329998016357422,Energy,1
AMAT,2022-12-12,105.66999816894533,107.88999938964844,106.81999969482422,107.5999984741211,1295822.0,0.6192741732179133,0.2600021362304687,0.329994201660142,Information Technology,1
ALLE,2022-12-12,108.1999969482422,109.8499984741211,109.08000183105467,108.57250213623048,108805.0,0.5102733275813687,-0.5574951171874716,-4.93000030517581,Industrials,0
ALL,2022-12-12,127.41000366210938,128.99000549316406,128.80999755859375,128.3000030517578,209492.0,0.5390982780140944,-0.25,-3.459991455078125,Financials,0
WMT,2022-12-12,145.5800018310547,147.0,145.89999389648438,146.8489990234375,1309240.0,0.6197274342549004,1.53900146484375,-8.05999755859375,Consumer Staples,1
WRK,2022-12-12,35.903499603271484,36.27000045776367,36.20000076293945,36.27000045776367,240093.0,0.5450971424553358,0.3899993896484375,-2.1399993896484375,Materials,1
AXP,2022-12-12,153.30999755859375,157.25999450683594,154.25999450683594,157.25999450683594,493590.0,0.5768063696874843,3.3600006103515625,-3.600006103515625,Financials,1
COTY,2022-12-12,7.804999828338623,7.894999980926514,7.900000095367432,7.880000114440918,680897.0,0.5909611569028272,-0.0099997520446777,-0.0500001907348632,Consumer Staples,0
TWX,2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Consumer Discretionary,1
CPB,2022-12-12,55.439998626708984,56.3849983215332,55.810001373291016,56.25,576937.0,0.5836714639450483,0.5900001525878906,2.0699996948242188,Consumer Staples,1
SCHW,2022-12-12,79.51000213623047,80.26329803466797,79.5999984741211,80.06500244140625,963215.0,0.6062229603140401,0.2450027465820312,-1.910003662109375,Financials,1
GOOG,2022-12-12,91.9000015258789,93.87449645996094,93.08999633789062,92.4749984741211,7626857.0,0.6972641414911659,-0.595001220703125,-8.209999084472656,Information Technology,0
GM,2022-12-12,38.015499114990234,38.6150016784668,38.31999969482422,38.6150016784668,2505137.0,0.6482783748924744,0.3350028991699219,-2.1500015258789062,Consumer Discretionary,1
GLW,2022-12-12,32.814998626708984,33.099998474121094,32.880001068115234,33.064998626708984,625386.0,0.587219379939127,0.0449981689453125,-1.220001220703125,Information Technology,1
SEE,2022-12-12,48.900001525878906,51.7599983215332,50.939998626708984,51.529998779296875,189075.0,0.5345865399731979,0.75,-2.0300025939941406,Materials,1
GIS,2022-12-12,85.9749984741211,86.72250366210938,86.12999725341797,86.62000274658203,621103.0,0.5869170119626123,0.7800064086914062,0.4199981689453125,Consumer Staples,1
GILD,2022-12-12,87.43000030517578,88.4000015258789,87.8499984741211,87.86000061035156,1442149.0,0.6239816095691166,-0.1100006103515625,0.0699996948242187,Health Care,0
GE,2022-12-12,81.02999877929688,81.94000244140625,81.72000122070312,81.82499694824219,1109941.0,0.6124614079823958,0.375,-3.8100051879882817,Industrials,1
SHW,2022-12-12,249.02999877929688,254.08999633789065,254.67999267578125,249.8300018310547,403489.0,0.5679380796146983,-3.0500030517578125,1.2700042724609375,Materials,0
GD,2022-12-12,246.3699951171875,248.05999755859375,247.86000061035156,247.6000061035156,135373.0,0.51988605413355,0.5600128173827841,-5.230010986328153,Industrials,1
FTI,2022-12-12,11.15999984741211,11.44499969482422,11.229999542236328,11.350000381469728,2030871.0,0.639043877810748,0.2000007629394566,-1.300000190734865,Energy,1
SIG,2022-12-12,66.9800033569336,68.63999938964844,68.22000122070312,68.44000244140625,170384.0,0.5300067266182112,0.1700057983398437,4.969997406005859,Consumer Discretionary,1
FRT,2022-12-12,106.12000274658205,107.76000213623048,108.05999755859376,107.26000213623048,65649.0,0.488043641560406,-0.3899993896484233,-1.3699951171875,Real Estate,0
GPC,2022-12-12,177.29100036621094,180.27000427246097,178.42999267578125,179.47000122070312,207337.0,0.5386433252680038,-2.789993286132784,-2.6399993896484943,Consumer Discretionary,0
FOXA,2022-12-12,30.991899490356445,31.34000015258789,31.280000686645508,31.28499984741211,472362.0,0.5748721859823529,-0.0249996185302734,-0.7899990081787109,Consumer Discretionary,0
SLB,2022-12-12,47.0,48.356201171875,47.060001373291016,48.060001373291016,3048527.0,0.656916086671257,1.0900001525878906,-4.789997100830078,Energy,1
FLS,2022-12-12,29.524999618530273,29.822799682617188,29.780000686645508,29.799999237060547,91708.0,0.502751835520951,0.0499992370605468,-1.7199993133544922,Industrials,1
SLG,2022-12-12,34.45000076293945,35.94990158081055,35.599998474121094,35.064998626708984,390376.0,0.5664843990923046,-0.5450019836425781,-5.799999237060547,Real Estate,0
FL,2022-12-12,37.71500015258789,38.2599983215332,37.939998626708984,38.084999084472656,255627.0,0.5478555756942358,0.154998779296875,-1.2399978637695312,Consumer Discretionary,1
SNI,2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Consumer Discretionary,1
FITB,2022-12-12,32.441001892089844,33.064998626708984,32.880001068115234,33.04999923706055,976951.0,0.6068459822791046,0.1599998474121093,-2.8800010681152344,Financials,1
FISV,2022-12-12,100.55999755859376,101.88999938964844,101.43000030517578,101.8000030517578,406424.0,0.5682569731545914,1.1600036621093608,-4.3899993896484375,Information Technology,1
SNPS,2022-12-12,325.0799865722656,334.7900085449219,325.489990234375,333.6050109863281,219028.0,0.5410568519926637,7.855010986328125,-32.089996337890625,Information Technology,1
FIS,2022-12-12,69.44999694824219,71.37000274658203,70.05000305175781,70.7750015258789,1544585.0,0.6270008750593223,0.5050048828125,-2.910003662109375,Information Technology,1
FFIV,2022-12-12,149.52999877929688,151.3699951171875,149.57000732421875,151.17999267578125,62362.0,0.4857836008703187,1.6899871826171875,-5.5399932861328125,Information Technology,1
FE,2022-12-12,41.48500061035156,41.93000030517578,41.91999816894531,41.689998626708984,599312.0,0.5853455993712148,0.2099990844726562,0.0999984741210937,Utilities,1
SO,2022-12-12,69.29000091552734,70.1449966430664,69.75,70.125,1588860.0,0.6282443592802291,1.7649993896484375,0.6399993896484375,Utilities,1
FDX,2022-12-12,171.9149932861328,175.31500244140625,172.0800018310547,175.31500244140625,429628.0,0.5706999268413848,2.9850006103515625,-8.1199951171875,Industrials,1
FMC,2022-12-12,125.3000030517578,127.33000183105467,126.79000091552734,125.6500015258789,126667.0,0.516961344306885,-0.9499969482421876,-3.4300003051757812,Materials,0
GPN,2022-12-12,97.66999816894533,99.44090270996094,98.05999755859376,99.05999755859376,504839.0,0.5777978620981422,1.2399978637695457,-5.709999084472656,Information Technology,1
SBUX,2022-12-12,100.81999969482422,101.98500061035156,101.12999725341795,101.96589660644533,1058404.0,0.6103694772146908,0.1758956909179829,-1.5800018310547017,Consumer Discretionary,1
GPS,2022-12-12,13.795000076293944,14.31999969482422,14.220000267028809,13.954999923706056,3386744.0,0.6615452655741274,0.0550003051757848,-0.5100002288818377,Consumer Discretionary,1
HRB,2022-12-12,41.040000915527344,41.75,41.75,41.5099983215332,229947.0,0.5431973733845242,-0.0900001525878906,-1.8500022888183592,Financials,0
HPQ,2022-12-12,28.068599700927734,28.825000762939453,28.18000030517578,28.645000457763672,2582175.0,0.6496110516166417,0.4350013732910156,-1.6500015258789027,Information Technology,1
HPE,2022-12-12,16.0,16.219999313354492,16.020000457763672,16.19499969482422,2654511.0,0.6508266792723482,0.0450000762939453,-0.6700000762939453,Information Technology,1
RJF,2022-12-12,112.6750030517578,114.3499984741211,113.36000061035156,113.61000061035156,171044.0,0.5301768319614355,0.1500015258789062,-3.9500045776367183,Financials,1
HP,2022-12-12,44.880001068115234,48.16999816894531,45.33000183105469,48.08000183105469,354457.0,0.5622374572094242,3.4300003051757812,-5.090000152587891,Energy,1
RL,2022-12-12,107.23999786376952,109.6500015258789,108.16000366210938,109.6500015258789,171994.0,0.5304205317256605,2.1399993896484233,-6.369995117187472,Consumer Discretionary,1
HON,2022-12-12,211.0800018310547,212.4900054931641,212.16000366210935,211.8300018310547,714732.0,0.5930949673512805,0.1999969482421875,-5.7599945068359375,Industrials,1
HOLX,2022-12-12,73.91999816894531,74.66999816894531,74.1500015258789,74.62000274658203,195829.0,0.5361308202037857,0.6200027465820312,-2.9899978637695312,Health Care,1
RMD,2022-12-12,219.22999572753903,221.5,220.97000122070312,220.3350067138672,143190.0,0.5223560871311828,0.6550140380859375,-9.660003662109403,Health Care,1
HOG,2022-12-12,44.689998626708984,45.11000061035156,44.970001220703125,45.060001373291016,185417.0,0.5337269569946694,-0.0900001525878906,-2.15999984741211,Consumer Discretionary,0
HLT,2022-12-12,136.36000061035156,138.5,137.4600067138672,138.5,256418.0,0.5479915140961539,1.07000732421875,-4.8700103759765625,Consumer Discretionary,1
HII,2022-12-12,231.8000030517578,234.80999755859375,233.1300048828125,233.91000366210935,36758.0,0.462526084805341,0.5500030517577841,2.460006713867159,Industrials,1
ROK,2022-12-12,257.80999755859375,260.510009765625,257.67999267578125,259.20001220703125,93175.0,0.5034500883562376,-0.6099853515625,-6.94000244140625,Industrials,0
HIG,2022-12-12,74.08999633789062,74.88999938964844,74.69999694824219,74.66999816894531,352762.0,0.562026550428425,0.029998779296875,-0.9899978637695312,Financials,1
HES,2022-12-12,130.2050018310547,134.5749969482422,130.44000244140625,133.6699981689453,316871.0,0.5573054965157417,4.3499908447265625,-14.04998779296875,Energy,1
ROP,2022-12-12,431.989990234375,434.489990234375,433.7900085449219,432.94000244140625,49541.0,0.4756571164301067,1.610015869140625,-13.4000244140625,Industrials,1
HD,2022-12-12,321.3500061035156,323.92999267578125,323.0,323.7699890136719,914183.0,0.6039241839414808,3.28997802734375,-6.589996337890625,Consumer Discretionary,1
ROST,2022-12-12,114.2300033569336,115.58000183105467,115.5,114.7750015258789,344938.0,0.5610396979490114,-0.1149978637695312,-3.090003967285156,Consumer Discretionary,0
HCA,2022-12-12,237.6499938964844,240.19000244140625,238.6699981689453,240.19000244140625,203245.0,0.5377662777164763,2.6000061035155966,-0.8800048828124716,Health Care,1
HBI,2022-12-12,6.21999979019165,6.389999866485596,6.349999904632568,6.34499979019165,2435125.0,0.6470312022940317,-0.0050001144409179,-0.4000000953674316,Consumer Discretionary,0
HBAN,2022-12-12,14.390000343322754,14.56999969482422,14.56999969482422,14.520000457763672,3689966.0,0.6653181224869267,-0.0299997329711914,-1.0399999618530271,Financials,0
RRC,2022-12-12,25.690000534057617,26.76499938964844,26.31999969482422,26.469999313354492,1531577.0,0.6266287586782634,1.25,-2.770000457763672,Energy,1
HAS,2022-12-12,59.185001373291016,59.900001525878906,59.560001373291016,59.38999938964844,287479.0,0.5530224076038985,-0.1000022888183593,-3.7699966430664062,Consumer Discretionary,0
RSG,2022-12-12,135.86000061035156,137.55999755859375,136.69000244140625,135.9250030517578,133956.0,0.5194230736640999,0.1150054931640625,-3.94000244140625,Industrials,1
HAL,2022-12-12,33.0,33.91999816894531,33.08000183105469,33.80500030517578,2982541.0,0.6559532559903544,0.7950019836425781,-4.880001068115234,Energy,1
GWW,2022-12-12,585.47998046875,590.8200073242188,590.1199951171875,586.1900024414062,37707.0,0.463647589314267,-1.8699951171875,-15.1199951171875,Industrials,0
GT,2022-12-12,10.484999656677246,10.614999771118164,10.510000228881836,10.595000267028809,640687.0,0.5882829269325487,0.0749998092651367,-0.6999998092651367,Consumer Discretionary,1
SBAC,2022-12-12,286.9637145996094,290.1400146484375,289.6400146484375,289.04998779296875,96414.0,0.50495361332745,0.8599853515625,-13.019989013671877,Real Estate,1
GRMN,2022-12-12,94.4800033569336,95.19499969482422,95.02999877929688,94.7699966430664,117675.0,0.5137214865461383,-0.2600021362304687,0.6699981689453125,Consumer Discretionary,0
FCX,2022-12-12,37.869998931884766,38.650001525878906,38.11000061035156,38.17499923706055,2582842.0,0.6496224155602521,-0.4150009155273437,-0.979999542236328,Materials,0
SPG,2022-12-12,115.54499816894533,116.91000366210938,116.75,116.66999816894533,258095.0,0.5482783356056632,-0.0800018310546732,-2.260002136230483,Real Estate,0
ZION,2022-12-12,46.84000015258789,47.720001220703125,47.470001220703125,47.709999084472656,160305.0,0.5273238249242007,0.2199974060058593,-4.5,Financials,1
FAST,2022-12-12,51.01499938964844,51.41999816894531,51.2599983215332,51.130001068115234,410808.0,0.5687290399371864,0.1700019836425781,-0.6000022888183594,Industrials,1
DVA,2022-12-12,74.01000213623047,75.16500091552734,74.55000305175781,75.16500091552734,79883.0,0.4966779633443255,0.8250045776367188,1.1099929809570312,Health Care,1
TAP,2022-12-12,52.060001373291016,52.78900146484375,52.40999984741211,52.54999923706055,148686.0,0.5240132754191261,0.0900001525878906,-2.5100021362304688,Consumer Staples,1
TDG,2022-12-12,609.1699829101562,616.5,612.0599975585938,614.760009765625,35046.0,0.4604276257807552,5.05999755859375,-24.94000244140625,Industrials,1
DTE,2022-12-12,117.4800033569336,118.98999786376952,118.13999938964844,118.81500244140624,226142.0,0.542463217318242,1.625,1.0699996948241903,Utilities,1
TEL,2022-12-12,121.38999938964844,122.2415008544922,121.52999877929688,122.0739974975586,293199.0,0.5538892664098409,0.343994140625,-5.0699996948242045,Information Technology,1
DRI,2022-12-12,140.5500030517578,143.0749969482422,142.8000030517578,142.5500030517578,293762.0,0.5539736723398481,-0.0200042724609375,-3.079986572265625,Consumer Discretionary,0
DOV,2022-12-12,137.3249969482422,138.50999450683594,138.0,138.40499877929688,194840.0,0.5359080478968179,1.1150054931640625,-5.20001220703125,Industrials,1
DLTR,2022-12-12,141.11500549316406,143.8300018310547,143.41000366210938,143.72000122070312,290072.0,0.5534174909723473,1.410003662109375,-7.410003662109375,Consumer Discretionary,1
DLR,2022-12-12,106.5199966430664,107.63999938964844,107.06999969482422,107.41500091552734,457410.0,0.5734569316607507,0.4550018310546875,-4.7399978637695455,Real Estate,1
DISH,2022-12-12,14.65999984741211,15.364999771118164,14.6899995803833,15.3149995803833,1201699.0,0.615956243713514,0.5749998092651367,-0.8500003814697266,Consumer Discretionary,1
TJX,2022-12-12,77.80000305175781,78.69999694824219,78.56999969482422,78.3499984741211,946084.0,0.6054333821546771,0.2900009155273437,-1.6800003051757812,Consumer Discretionary,1
DIS,2022-12-12,92.61000061035156,94.33000183105467,93.7300033569336,94.31500244140624,3067580.0,0.657190221813563,0.9350051879882812,-5.2099990844726705,Consumer Discretionary,1
DHI,2022-12-12,84.55999755859375,85.86000061035156,85.51000213623047,84.9749984741211,599972.0,0.5853940273532471,-0.3649978637695312,-1.3600006103515625,Consumer Discretionary,0
DGX,2022-12-12,147.22999572753906,149.11000061035156,149.11000061035156,148.5800018310547,146405.0,0.5233330541854626,-0.2700042724609375,-3.7599945068359375,Health Care,0
DG,2022-12-12,242.31500244140625,246.27749633789065,243.5399932861328,245.5500030517578,371081.0,0.5642540831231738,2.2900085449219034,6.919998168945256,Consumer Discretionary,1
TMO,2022-12-12,563.4000244140625,568.8699951171875,565.3800048828125,566.364990234375,247767.0,0.5464814601906454,6.135009765625,-4.33001708984375,Health Care,1
TRIP,2022-12-12,18.239999771118164,18.540000915527344,18.440000534057617,18.44499969482422,271591.0,0.5505209473824317,-0.0450000762939453,-2.1300010681152344,Consumer Discretionary,0
DFS,2022-12-12,102.6500015258789,104.69000244140624,102.97000122070312,104.69000244140624,273759.0,0.5508707796077685,1.6900024414062358,-3.529998779296875,Financials,1
DE,2022-12-12,432.3049926757813,435.8599853515625,436.1199951171875,434.2591857910156,311396.0,0.5565386214040854,-0.550811767578125,-7.0,Industrials,0
DAL,2022-12-12,33.599998474121094,34.235801696777344,33.689998626708984,34.21500015258789,1798312.0,0.6336928552179204,0.4150009155273437,-1.5800018310546875,Industrials,1
TROW,2022-12-12,118.37999725341795,121.08000183105467,119.29000091552734,120.05500030517578,428983.0,0.5706338213567089,0.2249984741211079,-7.259994506835952,Financials,1
D,2022-12-12,57.22999954223633,58.58000183105469,58.45000076293945,58.529998779296875,1456979.0,0.6244317545438718,0.25,-2.09000015258789,Utilities,1
TRV,2022-12-12,185.05999755859375,186.44000244140625,185.6300048828125,185.77000427246097,244565.0,0.5459091351082341,0.1200103759765625,-3.490005493164034,Financials,1
CTSH,2022-12-12,57.779998779296875,58.59000015258789,58.18000030517578,58.505001068115234,1690227.0,0.6309655372377324,0.1650009155273437,-4.279998779296875,Information Technology,1
TSCO,2022-12-12,214.16000366210935,219.3300018310547,218.92999267578125,214.4250030517578,169775.0,0.5298491802507153,-3.8950042724609375,-6.30999755859375,Consumer Discretionary,0
CTAS,2022-12-12,454.7550048828125,458.6000061035156,455.19000244140625,455.7650146484375,63666.0,0.4866941309780459,2.305023193359375,-8.990020751953182,Industrials,1
CSCO,2022-12-12,48.369998931884766,48.79999923706055,48.79999923706055,48.595001220703125,2935137.0,0.655248322799184,0.1350021362304687,-1.5100021362304688,Information Technology,1
TSN,2022-12-12,63.10499954223633,63.68000030517578,63.68000030517578,63.5099983215332,705041.0,0.5924943042267646,-0.2400016784667968,-1.7300033569335938,Consumer Staples,0
CRM,2022-12-12,130.9499969482422,133.67999267578125,131.10000610351562,133.64500427246094,2856575.0,0.654054589747272,2.535003662109375,-15.889999389648438,Information Technology,1
DVN,2022-12-12,59.56999969482422,61.47999954223633,59.9900016784668,60.869998931884766,3923379.0,0.6680168603270827,1.25,-8.65999984741211,Energy,1
HRL,2022-12-12,46.654998779296875,47.18000030517578,47.099998474121094,46.7400016784668,164533.0,0.5284692459737019,-0.279998779296875,-0.5699996948242188,Consumer Staples,0
T,2022-12-12,19.06999969482422,19.200000762939453,19.13999938964844,19.19499969482422,6937205.0,0.6930940315847055,0.1049995422363281,-0.1000003814697265,Telecommunication Services,1
EBAY,2022-12-12,43.10499954223633,43.56999969482422,43.70000076293945,43.369998931884766,961953.0,0.6061652749697752,-0.2700004577636719,-1.520000457763672,Information Technology,0
F,2022-12-12,13.100000381469728,13.29990005493164,13.199999809265137,13.295000076293944,9882182.0,0.7086624731019737,0.114999771118164,-0.899999618530277,Consumer Discretionary,1
SRCL,2022-12-12,50.84000015258789,51.3650016784668,51.040000915527344,50.970001220703125,39931.0,0.466168997976974,0.1300010681152343,-2.079998016357422,Industrials,1
EXR,2022-12-12,155.13999938964844,157.50999450683594,156.5,157.17999267578125,194612.0,0.5358565305029561,0.5999908447265625,-3.470001220703125,Real Estate,1
SRE,2022-12-12,160.5399932861328,162.7899932861328,162.33999633789062,162.63999938964844,163657.0,0.5282343625848509,1.4900054931640625,-6.07000732421875,Utilities,1
NTRS,2022-12-12,87.58000183105469,88.44000244140625,88.0,88.37000274658203,167785.0,0.5293304044452378,0.5100021362304688,-5.769996643066392,Financials,1
EXPE,2022-12-12,93.22000122070312,94.56999969482422,93.6999969482422,94.23999786376952,415962.0,0.5692776192638643,0.1399993896484233,-11.830001831054688,Consumer Discretionary,1
EXPD,2022-12-12,107.61499786376952,112.08000183105467,107.87000274658205,111.5199966430664,751908.0,0.5953260041680586,3.6099929809570312,-7.339996337890625,Industrials,1
EXC,2022-12-12,41.18000030517578,41.720001220703125,41.59000015258789,41.55500030517578,1073296.0,0.6109842416811827,0.1350021362304687,-0.1100006103515625,Utilities,1
EW,2022-12-12,74.0,75.4749984741211,74.31999969482422,75.4749984741211,892415.0,0.6028638254988535,1.464996337890625,-3.5499954223632812,Health Care,1
STT,2022-12-12,78.68499755859375,80.22000122070312,78.70999908447266,79.36499786376953,729422.0,0.5939901214891002,0.3349990844726562,0.30999755859375,Financials,1
ETN,2022-12-12,157.8699951171875,158.80999755859375,158.39999389648438,158.25999450683594,290549.0,0.5534897844968883,-0.0200042724609375,-5.0800018310546875,Industrials,0
STX,2022-12-12,53.33000183105469,54.33000183105469,54.0,53.72999954223633,383917.0,0.5657503179618516,-0.4099998474121094,0.8400001525878906,Information Technology,0
ESS,2022-12-12,212.55999755859375,216.2400054931641,214.9900054931641,215.75,88000.0,0.5009358838732259,0.9600067138671876,-5.120010375976534,Real Estate,1
ESRX,2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Health Care,1
ES,2022-12-12,83.93000030517578,84.97000122070312,84.80000305175781,84.48999786376953,279033.0,0.5517103655137912,0.4399948120117187,0.1399993896484375,Utilities,1
SWK,2022-12-12,78.33000183105469,79.97000122070312,79.51000213623047,78.83999633789062,314013.0,0.5569068486324673,-0.3900070190429687,-3.089996337890625,Consumer Discretionary,0
EQR,2022-12-12,61.84400177001953,62.790000915527344,62.86000061035156,62.619998931884766,348331.0,0.5614703826558055,-0.1100006103515625,-1.920001983642578,Real Estate,0
EQIX,2022-12-12,672.780029296875,679.260009765625,676.219970703125,675.9600219726562,63519.0,0.4865924241847555,0.1600341796875,-22.35003662109375,Real Estate,1
SWKS,2022-12-12,93.53500366210938,94.55999755859376,93.9499969482422,94.51000213623048,339842.0,0.5603848201650483,-0.0099945068359232,-0.4500045776367187,Information Technology,0
SYF,2022-12-12,34.7400016784668,35.14500045776367,35.13999938964844,35.125,800619.0,0.5980878857231692,0.0149993896484375,-0.8299980163574219,Financials,1
EOG,2022-12-12,122.27999877929688,125.22000122070312,122.76000213623048,124.20500183105467,988564.0,0.6073659158172867,2.5350036621093466,-18.86999511718749,Energy,1
EMR,2022-12-12,94.36000061035156,95.125,94.58999633789062,94.9499969482422,696570.0,0.5919624568642766,0.7599945068359659,-1.4499969482422017,Industrials,1
EMN,2022-12-12,84.69000244140625,85.81999969482422,85.12999725341797,85.6050033569336,164881.0,0.5285622089186742,0.4350051879882812,-1.25,Materials,1
SYK,2022-12-12,243.9199981689453,248.71499633789065,244.0,248.1499938964844,183250.0,0.5332097046723697,3.5199890136719034,3.860000610351534,Health Care,1
EL,2022-12-12,238.02999877929688,242.3000030517578,239.8300018310547,241.6199951171875,276169.0,0.5512564244860014,1.2099914550781534,8.449996948242159,Consumer Staples,1
EIX,2022-12-12,65.76000213623047,66.41999816894531,66.29000091552734,66.12000274658203,228064.0,0.5428355887489825,0.3300018310546875,0.2700042724609375,Utilities,1
EFX,2022-12-12,197.8300018310547,199.3500061035156,198.7100067138672,198.6999969482422,120047.0,0.5145995607649729,1.25,-4.8000030517578125,Industrials,1
ED,2022-12-12,96.5500030517578,97.48500061035156,97.18000030517578,97.0500030517578,199650.0,0.5369810573698753,0.5200042724609233,-1.3199996948242188,Utilities,1
ECL,2022-12-12,149.35000610351562,151.10000610351562,150.8000030517578,149.9499969482422,784448.0,0.5971900871102735,-0.4000091552734375,-1.589996337890625,Materials,0
EA,2022-12-12,123.47000122070312,126.12000274658205,125.75,123.76000213623048,399794.0,0.5675332959242084,-0.9499969482421732,-6.909996032714844,Information Technology,0
ZTS,2022-12-12,152.97000122070312,154.47000122070312,154.07000732421875,153.625,301135.0,0.5550643549531824,0.2350006103515625,-3.25,Health Care,1
